path,contrast,sharpness,width,height
site/assets/images/HQ_Metro_Maintenance_Corridor_Clean_SciFi_2560x1440_s30_cfg4.0_00002__1920w.png,5.313566869223339,1.979349136352539,1920,1080
site/assets/images/LORE_Metro_CleanSciFi_1080p_00001_.png,18.94183988482694,9.734161376953125,1920,1080
site/assets/images/REFINE_SHARP_00006__1920w.png,16.611164162969704,2.398648977279663,1920,1080
site/assets/images/TG_Enhanced_DIR_Emblem_20250812_231441_00001_.png,15.177412930279354,19.19596290588379,1024,1024
site/assets/images/UPSCALE_4x-UltraSharp.pth_00002__1920w.png,8.857542700782941,94.95887756347656,1920,1080
site/assets/images/HQ_Metro_Maintenance_Corridor_Clean_SciFi_1920x1080_s30_cfg4.0_00001_.png,28.147813392582925,39.29631042480469,1920,1080
site/assets/images/TG_Style_20250812_2207_00006_.png,23.43184795303979,801.4818115234375,1024,1024
site/assets/images/PROD_UI_ELEMENTS_235429_00001_.png,54.083314417641425,507.1956481933594,512,512
site/assets/images/REFINE_SHARP_00002_.png,8.683041798976067,54.65568161010742,2560,1440
site/assets/images/TG_HQ_DIR_Emblem_20250812_231722_00001_.png,12.433291043541063,317.6341857910156,2048,2048
site/assets/images/ROLLBACK_euler_normal_s30_cfg4p2_00001_.png,30.91371882231191,16.41675567626953,1920,1080
site/assets/images/HQ_Metro_Maintenance_Corridor_Clean_SciFi_2048x1152_s22_cfg4.2_00001__Toned.png,18.63792785524785,2.3666765689849854,2048,1152
site/assets/images/20250813_175720_SWEEP_heun_karras_s34_cfg4p6_00001_.png,24.390962043469486,2.989506959915161,1920,1080
site/assets/images/ui/damage_ballistic_128.png,69.40285883678169,7048.6083984375,128,128
site/assets/images/ui/TG_UI_Directorate_HUD_00001_.png,3.733433268339091,23.37563133239746,1920,1080
site/assets/images/ui/rarity_legendary_128.png,69.40285883678169,7048.6083984375,128,128
site/assets/images/ui/status_charge_128.png,69.40285883678169,7048.6083984375,128,128
site/assets/images/ui/TG_UI_IronScavengers_HUD_00001_.png,10.73721427059767,390.630615234375,1920,1080
site/assets/images/ui/damage_ion_128.png,69.40285883678169,7048.6083984375,128,128
site/assets/images/ui/TG_UI_ArchiveKeepers_HUD_00001_.png,29.935751121282582,1949.3822021484375,1920,1080
site/assets/images/ui/status_heat_128.png,69.40285883678169,7048.6083984375,128,128
site/assets/images/ui/rarity_common_128.png,69.40285883678169,7048.6083984375,128,128
site/assets/images/ui/TG_UI_Corporate_HUD_00001_.png,16.055757805934487,512.9312744140625,1920,1080
site/assets/images/ui/extract_128.png,69.40285883678169,7048.6083984375,128,128
site/assets/images/ui/TG_UI_Free77_HUD_00001_.png,50.05176822654407,2717.465576171875,1920,1080
site/assets/images/ui/map_ping_128.png,69.40285883678169,7048.6083984375,128,128
